       1969.24   2.18130e-11
       1970.62   2.17560e-11
       1971.99   2.15620e-11
       1973.36   2.16680e-11
       1974.74   2.13870e-11
       1976.11   2.14260e-11
       1977.48   2.14140e-11
       1978.86   2.13640e-11
       1980.23   2.12720e-11
       1981.60   2.11890e-11
       1982.98   2.10440e-11
       1984.35   2.10160e-11
       1985.73   2.10940e-11
       1987.10   2.11060e-11
       1988.47   2.09490e-11
       1989.85   2.08710e-11
       1991.22   2.08160e-11
       1992.59   2.07520e-11
       1993.97   2.08400e-11
       1995.34   2.08990e-11
       1996.72   2.08480e-11
       1998.09   2.08780e-11
       1999.46   2.09020e-11
       2000.84   2.09400e-11
       2002.21   2.07740e-11
       2003.58   2.07370e-11
       2004.96   2.06610e-11
       2006.33   2.04980e-11
       2007.71   2.04130e-11
       2009.08   2.04360e-11
       2010.45   2.03550e-11
       2011.83   2.03700e-11
       2013.20   2.03310e-11
       2014.57   2.03240e-11
       2015.95   2.04500e-11
       2017.32   2.03560e-11
       2018.70   2.03130e-11
       2020.07   2.03340e-11
       2021.44   2.03070e-11
       2022.82   2.01930e-11
       2024.19   1.99880e-11
       2025.57   1.99240e-11
       2026.94   1.97080e-11
       2028.31   1.97620e-11
       2029.69   1.97940e-11
       2031.06   1.97730e-11
       2032.43   1.97890e-11
       2033.81   1.96760e-11
       2035.18   1.93350e-11
       2036.56   1.92760e-11
       2037.93   1.93850e-11
       2039.30   1.93370e-11
       2040.68   1.93950e-11
       2042.05   1.94020e-11
       2043.43   1.93610e-11
       2044.80   1.93510e-11
       2046.17   1.91560e-11
       2047.55   1.91250e-11
       2048.92   1.90460e-11
       2050.30   1.91200e-11
       2051.67   1.90480e-11
       2053.04   1.89300e-11
       2054.42   1.88830e-11
       2055.79   1.88100e-11
       2057.17   1.88360e-11
       2058.54   1.88070e-11
       2059.91   1.88930e-11
       2061.29   1.86330e-11
       2062.66   1.82300e-11
       2064.04   1.78760e-11
       2065.41   1.78440e-11
       2066.78   1.79680e-11
       2068.16   1.80500e-11
       2069.53   1.82580e-11
       2070.91   1.83220e-11
       2072.28   1.83590e-11
       2073.66   1.83850e-11
       2075.03   1.84340e-11
       2076.40   1.84380e-11
       2077.78   1.82840e-11
       2079.15   1.78160e-11
       2080.53   1.77000e-11
       2081.90   1.78470e-11
       2083.27   1.79110e-11
       2084.65   1.79910e-11
       2086.02   1.79360e-11
       2087.40   1.78830e-11
       2088.77   1.78820e-11
       2090.14   1.79290e-11
       2091.52   1.77900e-11
       2092.89   1.77950e-11
       2094.27   1.78090e-11
       2095.64   1.77440e-11
       2097.02   1.76980e-11
       2098.39   1.75370e-11
       2099.76   1.74220e-11
       2101.14   1.72320e-11
       2102.51   1.71930e-11
       2103.89   1.70720e-11
       2105.26   1.72020e-11
       2106.64   1.71990e-11
       2108.01   1.71790e-11
       2109.38   1.72600e-11
       2110.76   1.73960e-11
       2112.13   1.72830e-11
       2113.51   1.71070e-11
       2114.88   1.69330e-11
       2116.25   1.69640e-11
       2117.63   1.70060e-11
       2119.00   1.69650e-11
       2120.38   1.69210e-11
       2121.75   1.68280e-11
       2123.13   1.68490e-11
       2124.50   1.66870e-11
       2125.87   1.67330e-11
       2127.25   1.68790e-11
       2128.62   1.67880e-11
       2130.00   1.67410e-11
       2131.37   1.65640e-11
       2132.75   1.62680e-11
       2134.12   1.62180e-11
       2135.49   1.62410e-11
       2136.87   1.64070e-11
       2138.24   1.65870e-11
       2139.62   1.66340e-11
       2140.99   1.67020e-11
       2142.37   1.66210e-11
       2143.74   1.63520e-11
       2145.12   1.60980e-11
       2146.49   1.55640e-11
       2147.86   1.53830e-11
       2149.24   1.53400e-11
       2150.61   1.55780e-11
       2151.99   1.60210e-11
       2153.36   1.63430e-11
       2154.74   1.65350e-11
       2156.11   1.65190e-11
       2157.48   1.64290e-11
       2158.86   1.61420e-11
       2160.23   1.58090e-11
       2161.61   1.55380e-11
       2162.98   1.52250e-11
       2164.36   1.48750e-11
       2165.73   1.49070e-11
       2167.11   1.51990e-11
       2168.48   1.55830e-11
       2169.85   1.59510e-11
       2171.23   1.60830e-11
       2172.60   1.62480e-11
       2173.98   1.63520e-11
       2175.35   1.64020e-11
       2176.73   1.63450e-11
       2178.10   1.61200e-11
       2179.48   1.59980e-11
       2180.85   1.56740e-11
       2182.22   1.53110e-11
       2183.60   1.48280e-11
       2184.97   1.42850e-11
       2186.35   1.37980e-11
       2187.72   1.38010e-11
       2189.10   1.43040e-11
       2190.47   1.47750e-11
       2191.85   1.52010e-11
       2193.22   1.55280e-11
       2194.59   1.57190e-11
       2195.97   1.59410e-11
       2197.34   1.59860e-11
       2198.72   1.60400e-11
       2200.09   1.60950e-11
       2201.47   1.59970e-11
       2202.84   1.59040e-11
       2204.22   1.57710e-11
       2205.59   1.55150e-11
       2206.97   1.52040e-11
       2208.34   1.50000e-11
       2209.71   1.46570e-11
       2211.09   1.40870e-11
